Date,Open,High,Low,Close,Volume
5/5/2015,999.049988,1003.900024,985.849976,987.650024,1284501
5/6/2015,987.5,987.5,965.5,970.599976,2751924
5/7/2015,968,970,944.200012,951.299988,2934166
5/8/2015,961.5,987.799988,955.400024,982,2892983
5/11/2015,986.049988,992.75,974.049988,990.299988,1682836
5/12/2015,990,990,967,971.950012,2776892
5/13/2015,975.849976,993.400024,971.599976,990.25,1947962
5/14/2015,989,994.849976,974,991.049988,1113797
5/15/2015,994.900024,997.549988,984.200012,990.099976,2038406
5/18/2015,996,1012,992,1009.849976,1428326
5/19/2015,1006.349976,1018,998.099976,1007.549988,1196587
5/20/2015,1009.650024,1026.800049,1009.549988,1024.050049,1002210
5/21/2015,1024,1030,1015.099976,1024.699951,983595
5/22/2015,1024.699951,1029,1018.349976,1024.300049,1172384
5/25/2015,1028.400024,1031,1017.599976,1023.549988,1092265
5/26/2015,1024.449951,1030.199951,1018.049988,1027.400024,1226586
5/27/2015,1023.799988,1040,1021.400024,1038.150024,804648
5/28/2015,1039.050049,1043.699951,1022.200012,1029.400024,2390290
5/29/2015,1029.949951,1054,1027.150024,1050.550049,1264670
6/1/2015,1048.949951,1056,1031,1036.199951,960330
6/2/2015,1038.400024,1040.300049,1004.900024,1008.799988,1181502
6/3/2015,1009,1017,998,1005.549988,1456208
6/4/2015,1008.849976,1017.849976,995,1014.950012,1389397
6/5/2015,1010.25,1018.5,1002.5,1011.75,1688465
6/8/2015,1004.25,1012.25,995.549988,1003.450012,952999
6/9/2015,1005,1006,997.099976,1001.849976,1510065
6/10/2015,998,1019,997,1015.599976,1996562
6/11/2015,1017.599976,1018.549988,994.700012,1000.200012,2273544
6/12/2015,1001,1010.849976,990.150024,1009.150024,1632086
6/15/2015,1002,1013.75,1000,1005.200012,1499957
6/16/2015,1000,1010.450012,997.049988,1008.400024,1502631
6/17/2015,1009,1013.5,999.5,1004.700012,2421567
6/18/2015,1005.900024,1023.799988,1002.25,1019.599976,2107929
6/19/2015,1024.800049,1034.949951,1013.150024,1030.5,935581
6/22/2015,1032.099976,1056.900024,1028.5,1047.150024,1362413
6/23/2015,1052,1061.199951,1042.5,1052.099976,1413795
6/24/2015,1054,1057.800049,1042.699951,1045.800049,1566849
6/25/2015,1048.25,1070.849976,1042.650024,1065,4143392
6/26/2015,1067,1070.949951,1051.5,1062.849976,1411876
6/29/2015,1044.900024,1061.75,1030.5,1056.650024,1621959
6/30/2015,1052.25,1072,1048,1067.150024,1822534
7/1/2015,1061.349976,1077,1060.050049,1072.349976,1242797
7/2/2015,1065,1067.699951,1055.650024,1058.199951,1120861
7/3/2015,1054.050049,1076.150024,1054.050049,1074.25,1009822
7/6/2015,1064.050049,1085,1060.25,1083.5,816945
7/7/2015,1078.5,1091.5,1078.5,1086.849976,1035368
7/8/2015,1079.099976,1080.599976,1066,1068.849976,1350169
7/9/2015,1062.699951,1076.900024,1060.099976,1074.050049,699491
7/10/2015,1069.800049,1095,1068.5,1090.75,1225022
7/13/2015,1085,1105.900024,1085,1096.150024,1769021
7/14/2015,1095.5,1101.900024,1086,1091.849976,1418529
7/15/2015,1093,1101.449951,1090.800049,1096.699951,962351
7/16/2015,1098.800049,1119,1098.099976,1114.699951,1827606
7/17/2015,1119.400024,1121.75,1105.599976,1110.550049,877747
7/20/2015,1115.949951,1119,1107,1115.25,1137817
7/21/2015,1116.550049,1128,1093.099976,1098.050049,2757034
7/22/2015,1096.400024,1117.050049,1088.650024,1114.400024,1821600
7/23/2015,1112.900024,1116.699951,1100.099976,1107.900024,1270793
7/24/2015,1103.150024,1115,1100.5,1107.849976,1190252
7/27/2015,1103.900024,1104.5,1070,1095.849976,832143
7/28/2015,1094,1113.900024,1092.449951,1108.5,1586418
7/29/2015,1105.099976,1117.900024,1105.050049,1108.349976,985758
7/30/2015,1107,1117,1101.099976,1110.550049,2365547
7/31/2015,1115.599976,1121,1103,1111.650024,1412375
8/3/2015,1112.75,1117.5,1093.449951,1095.400024,1086432
8/4/2015,1098.099976,1102,1081.949951,1086.449951,1347732
8/5/2015,1092.150024,1097.699951,1085.199951,1092.199951,1030695
8/6/2015,1091.900024,1101.349976,1085.449951,1095.949951,935928
8/7/2015,1093.949951,1097.5,1088.599976,1092.650024,806785
8/10/2015,1095,1105.949951,1088,1094.650024,988594
8/11/2015,1095.050049,1098.849976,1084.25,1094.699951,681922
8/12/2015,1088.400024,1094.900024,1067.699951,1070.449951,1501435
8/13/2015,1077,1082.699951,1066.599976,1077.550049,866263
8/14/2015,1083.099976,1103.650024,1079.900024,1101.800049,900415
8/17/2015,1099.050049,1101.800049,1075.800049,1091.5,625053
8/18/2015,1091.599976,1096.099976,1078.449951,1086.349976,464329
8/19/2015,1084.849976,1087,1075,1081.849976,751144
8/20/2015,1068,1084.75,1068,1074.699951,761213
8/21/2015,1064,1072.949951,1051,1061.300049,1939743
8/24/2015,1044.699951,1044.699951,1011.25,1019.049988,3671582
8/25/2015,1024.699951,1032.300049,1005.700012,1018.450012,3086980
8/26/2015,1017.400024,1029,1009,1013.5,1393250
8/27/2015,1025,1034.449951,1009.099976,1022.099976,3468358
8/28/2015,1031.050049,1042.75,1019.400024,1027.949951,1388284
8/31/2015,1021.099976,1032.900024,1015.549988,1027.449951,860365
9/1/2015,1021.299988,1021.299988,993,1000.099976,2617286
9/2/2015,1005.099976,1013.950012,985,995.150024,2170422
9/3/2015,1002.299988,1015,999,1010.299988,1626842
9/4/2015,1002.200012,1006,980,996.049988,2851148
9/7/2015,1001,1009.799988,980,984.450012,1345435
9/8/2015,986.700012,1010,977,1004.049988,1861122
9/9/2015,1014.5,1025,1005,1016.299988,1638280
9/10/2015,1003,1016.950012,996.299988,1011,1115935
9/11/2015,1014.5,1020,1006.799988,1010.5,1075440
9/14/2015,1008.849976,1022.299988,1003.5,1019.700012,1265086
9/15/2015,1017.950012,1019.650024,1008.099976,1013.150024,1083182
9/16/2015,1018.900024,1028.099976,1011.549988,1023.349976,1063513
9/18/2015,1023.349976,1062,1023.349976,1049.75,1960292
9/21/2015,1037.949951,1055,1036.349976,1052.949951,1069172
9/22/2015,1050.050049,1060,1025.300049,1030.650024,1506303
9/23/2015,1019.200012,1053.449951,1018.650024,1049.199951,1290288
9/24/2015,1047,1054,1036,1051.400024,2063209
9/28/2015,1051.400024,1060,1043.099976,1046.400024,1444277
9/29/2015,1032,1073.900024,1025.099976,1064.800049,2604710
9/30/2015,1068,1073,1061.349976,1068.800049,2256949
10/1/2015,1075.199951,1076.900024,1059.349976,1067.650024,1258697
10/5/2015,1067.650024,1104.800049,1067.650024,1098.349976,2013343
10/6/2015,1107,1107.900024,1083,1085.949951,1189741
10/7/2015,1088,1098.349976,1083.349976,1087.75,1096567
10/8/2015,1088.099976,1090.699951,1075.400024,1083.099976,970477
10/9/2015,1095,1095,1080.199951,1086.150024,860807
10/12/2015,1087.699951,1095.5,1077.800049,1080.550049,554335
10/13/2015,1075.550049,1082.150024,1073.199951,1076.349976,455913
10/14/2015,1068.800049,1086.5,1067.050049,1084.75,687287
10/15/2015,1085.699951,1096.5,1081,1084.150024,981488
10/16/2015,1090,1101.5,1085,1100.050049,1210922
10/19/2015,1100,1102.099976,1094.300049,1097.800049,663555
10/20/2015,1098,1102.900024,1091.199951,1094.900024,962839
10/21/2015,1098.900024,1104,1085,1095,1818301
10/23/2015,1095,1113.699951,1095,1108.5,1116762
10/26/2015,1113.949951,1114.199951,1097,1101.5,1221996
10/27/2015,1095.550049,1114,1095.550049,1110.900024,2246008
10/28/2015,1105.050049,1124,1105.050049,1111.5,1923690
10/29/2015,1110,1114.5,1100,1103.550049,1675592
10/30/2015,1102,1112,1090.449951,1099.599976,2024365
11/2/2015,1095.050049,1095.900024,1076.5,1083.099976,789138
11/3/2015,1090.949951,1092,1079.199951,1084.900024,637148
11/4/2015,1090.050049,1098.099976,1078.25,1081.699951,674111
11/5/2015,1078.5,1083,1069.5,1079.849976,899238
11/6/2015,1080.699951,1089,1075.25,1080.900024,1470251
11/9/2015,1058,1069.650024,1051,1064.800049,2857358
11/10/2015,1060.050049,1065,1052.449951,1054.599976,1100645
11/13/2015,1054.599976,1055,1041,1052.050049,985007
11/16/2015,1048.75,1065,1045.25,1060.949951,1183683
11/17/2015,1063.300049,1063.800049,1051.199951,1060.800049,641851
11/18/2015,1061.699951,1065.849976,1046.300049,1048.599976,611680
11/19/2015,1055,1070.949951,1049.599976,1068.900024,819420
11/20/2015,1064.900024,1080.25,1060,1070.849976,1162040
11/23/2015,1074,1075.5,1059.050049,1066.050049,852070
11/24/2015,1065.25,1073.5,1062.099976,1064.349976,1000563
11/26/2015,1064.349976,1067,1051.099976,1063.949951,2197871
11/27/2015,1064.849976,1082.199951,1060.949951,1079.400024,1731268
11/30/2015,1079.199951,1081,1069.699951,1077.75,1311944
12/1/2015,1077.050049,1084.900024,1073.5,1083,473833
12/2/2015,1090,1092.699951,1071.849976,1077.800049,640571
12/3/2015,1072.5,1081,1067.300049,1076.75,951928
12/4/2015,1073.599976,1073.599976,1056,1058.900024,1464957
12/7/2015,1068.199951,1071.099976,1061.099976,1061.949951,1453702
12/8/2015,1061,1061.900024,1047,1049.25,1225665
12/9/2015,1047.099976,1057,1044.849976,1047.449951,972654
12/10/2015,1045,1063.199951,1042.300049,1060.599976,1628585
12/11/2015,1060,1060.599976,1042,1046.349976,758480
12/14/2015,1041,1059.849976,1040.099976,1055.050049,1469504
12/15/2015,1053,1062.449951,1045.300049,1059.449951,1139354
12/16/2015,1063,1073.349976,1059.349976,1067.300049,1710692
12/17/2015,1073.900024,1084,1065,1080.25,1219503
12/18/2015,1085,1085,1068.5,1073,793032
12/21/2015,1071.75,1079.900024,1069.050049,1075.400024,774375
12/22/2015,1074.5,1076.5,1064,1066.449951,607384
12/23/2015,1072.599976,1077.949951,1069.150024,1074.099976,753492
12/24/2015,1076.199951,1076.400024,1068.300049,1074,536588
12/28/2015,1074,1079.900024,1067.75,1077.25,1938857
12/29/2015,1078.949951,1079.849976,1071.300049,1077.949951,1057903
12/30/2015,1080,1081.949951,1072.550049,1074.300049,528140
12/31/2015,1075,1084.900024,1075,1082.150024,2322502
1/1/2016,1082.400024,1090.25,1076.150024,1088.75,798769
1/4/2016,1084,1084,1068.099976,1070.5,1296884
1/5/2016,1070.199951,1074.800049,1061.349976,1062.400024,790218
1/6/2016,1056.650024,1076.75,1056.650024,1067.099976,1041384
1/7/2016,1060.099976,1064.900024,1049.699951,1056.199951,1513857
1/8/2016,1061.949951,1064.5,1057.25,1062.349976,872089
1/11/2016,1052.050049,1061,1045.300049,1058.599976,822228
1/12/2016,1063.900024,1063.900024,1043.5,1046.949951,1064684
1/13/2016,1052,1062.75,1037,1060.150024,1128787
1/14/2016,1050.150024,1057.400024,1039.5,1049.75,1569796
1/15/2016,1048,1055.449951,1038.099976,1042.150024,1354315
1/18/2016,1035.650024,1041.449951,1021,1025.849976,1623847
1/19/2016,1027.199951,1037.550049,1026.300049,1035.800049,1601303
1/20/2016,1025,1108,1007.900024,1018.299988,2390897
1/21/2016,1021,1033.25,1013.400024,1023,1575201
1/22/2016,1025.699951,1044.25,1022.049988,1030.300049,1059071
1/25/2016,1039.949951,1046.699951,1033.050049,1041.150024,2535971
1/27/2016,1041.150024,1048.699951,1033,1035.650024,1009867
1/28/2016,1039,1046.900024,1030,1031.699951,2487993
1/29/2016,1035.199951,1054.949951,1035.199951,1049.849976,1340046
2/1/2016,1058,1067,1053.699951,1059.75,1152371
2/2/2016,1065,1065.25,1050.199951,1053.800049,1632157
2/3/2016,1044.5,1051.400024,1042,1043.849976,1212561
2/4/2016,1048,1054.900024,1045.550049,1049.199951,1418998
2/5/2016,1052.800049,1063.800049,1045.599976,1055.25,1880976
2/8/2016,1055,1058,1030.300049,1035.849976,870481
2/9/2016,1026.699951,1031.550049,1020.650024,1026.050049,1383865
2/10/2016,1023.900024,1030.150024,1010.099976,1012.950012,1920570
2/11/2016,1010,1013,968.200012,975.299988,2200900
2/12/2016,979,986.450012,966,971.400024,3135536
2/15/2016,980,988.25,971.099976,973.599976,2728240
2/16/2016,981.5,982,962,973.450012,1784024
2/17/2016,976.900024,979.900024,959,974.900024,1875981
2/18/2016,986,991.25,977,989.450012,1699964
2/19/2016,988.75,992.599976,973.5,989.299988,832165
2/22/2016,983,996,983,988.75,1000599
2/23/2016,984.900024,985.5,966,970.049988,1519580
2/24/2016,960,962.900024,946.400024,949.599976,1615867
2/25/2016,954,957.25,938.200012,942.650024,2115799
2/26/2016,950,971,945,961,1552347
2/29/2016,961.099976,982.599976,928,971.849976,2203188
3/1/2016,974.950012,986.75,971.849976,984.150024,1080640
3/2/2016,998,1010.900024,995,1007.200012,1589744
3/3/2016,1010.75,1020,1010,1015.849976,1152600
3/4/2016,1015.450012,1024.900024,993.099976,1020.549988,1426156
3/8/2016,1020.549988,1024,1009.5,1014.150024,478422
3/9/2016,1013,1029.900024,1006.75,1024.800049,1632043
3/10/2016,1024.800049,1025.75,1010.099976,1021.25,667848
3/11/2016,1019.900024,1030.800049,1013,1028.699951,1182714
3/14/2016,1028,1037.949951,1025.25,1027.550049,752164
3/15/2016,1027.900024,1033.400024,1021.650024,1026.699951,1922509
3/16/2016,1027,1034.25,1018.950012,1030.449951,1200887
3/17/2016,1034.949951,1039,1011.150024,1018.400024,1278371
3/18/2016,1022.950012,1032,1015.349976,1028.400024,1033767
3/21/2016,1033,1047.349976,1032.25,1045.599976,1329699
3/22/2016,1046.5,1056.599976,1040.699951,1053.849976,1030066
3/23/2016,1053.050049,1053.050049,1040.550049,1049.349976,2116075
3/28/2016,1049.349976,1053,1041.650024,1047.5,2817717
3/29/2016,1047.5,1059.5,1044.25,1053.800049,1683488
3/30/2016,1058,1069.900024,1053.900024,1064.949951,1953595
3/31/2016,1066.849976,1078.900024,1065.050049,1071.150024,5020098
4/1/2016,1068.800049,1076.400024,1056.800049,1064.449951,1289662
4/4/2016,1065.199951,1072.800049,1064,1069.050049,1544990
4/5/2016,1069,1076.900024,1055.650024,1057.449951,1665757
4/6/2016,1061,1066.949951,1056.75,1061.5,1073844
4/7/2016,1064,1064.75,1047.050049,1055.5,977923
4/8/2016,1055,1063.349976,1054.25,1059.349976,740699
4/11/2016,1060.300049,1074.099976,1042.849976,1070.949951,1012405
4/12/2016,1069.599976,1071,1059.25,1063,1235370
4/13/2016,1072,1084.949951,1069.5,1081.75,1243651
4/18/2016,1081.75,1092,1071.599976,1087.800049,1029267
4/20/2016,1087.800049,1100,1083.550049,1097.849976,955338
4/21/2016,1095,1105.150024,1089,1091.150024,2047932
4/22/2016,1089.5,1100.849976,1085.199951,1092.150024,1952330
4/25/2016,1100,1100,1084.5,1093.25,1390490
4/26/2016,1095,1115,1092.5,1113.849976,1763449
4/27/2016,1109.849976,1125,1109,1124.199951,1440909
4/28/2016,1124.199951,1136.699951,1110.349976,1113.949951,2022396
4/29/2016,1113.800049,1136,1106.199951,1132.349976,1402985
5/2/2016,1127.75,1130,1116,1117.650024,965679
5/3/2016,1121.900024,1135,1113.150024,1118,1173824
5/4/2016,1117.5,1134.5,1114.25,1127.349976,1323082
5/5/2016,1128,1134.75,1122.699951,1132.300049,1303562
5/6/2016,1132,1132.25,1117.25,1119.650024,683288
5/9/2016,1120,1144.949951,1119,1141.400024,1738295
5/10/2016,1143.5,1147.5,1136.099976,1144.900024,1363250
5/11/2016,1134.699951,1145,1129.699951,1138.800049,1536843
5/12/2016,1144,1152,1132.5,1149.099976,1055422
5/13/2016,1148,1148,1130,1140.900024,1261329
5/16/2016,1145,1165.900024,1132.550049,1162.800049,1129692
5/17/2016,1165.050049,1169.25,1151.300049,1153.449951,1073856
5/18/2016,1151,1151,1131.5,1140.650024,1040661
5/19/2016,1140.099976,1142.699951,1132,1139.300049,963949
5/20/2016,1139.949951,1148.5,1133.599976,1140.900024,504158
5/23/2016,1141.949951,1149.949951,1133.199951,1136.75,865883
5/24/2016,1138.400024,1143.650024,1135.550049,1139.949951,814867
5/25/2016,1146.300049,1175.949951,1146.300049,1173.300049,1441837
5/26/2016,1176.099976,1188.900024,1166.25,1183.25,3426390
5/27/2016,1183.25,1190,1176.699951,1186.800049,1443796
5/30/2016,1187,1195,1178.099976,1179.75,953633
5/31/2016,1185.900024,1185.900024,1177.400024,1181.900024,1378910
6/1/2016,1182.949951,1182.949951,1171,1175.150024,1418908
6/2/2016,1174.699951,1180.599976,1171,1174.949951,1977654
6/3/2016,1180.099976,1185,1169.050049,1171.75,1131105
6/6/2016,1176,1182.400024,1170.050049,1171.099976,1386827
6/7/2016,1176.949951,1180,1167.650024,1173.699951,1407126
6/8/2016,1175.800049,1178,1161,1162.599976,1185703
6/9/2016,1162.5,1164.199951,1152.5,1159.400024,1162046
6/10/2016,1158.400024,1172.699951,1156.199951,1161.349976,1580578
6/13/2016,1154.75,1164.949951,1151.050049,1152.900024,830809
6/14/2016,1155,1157,1144.25,1151.849976,957192
6/15/2016,1155,1170.900024,1153.199951,1169.550049,761456
6/16/2016,1166.550049,1168.849976,1155.349976,1162.150024,1181942
6/17/2016,1167,1178,1165.550049,1170,940413
6/20/2016,1159,1179.25,1158.800049,1172.050049,685691
6/21/2016,1175,1175.449951,1161.199951,1166.650024,667742
6/22/2016,1166,1175,1166,1171.5,950960
6/23/2016,1169.800049,1191.849976,1167.5,1190.099976,981683
6/24/2016,1159.849976,1171.900024,1147,1161.900024,2793491
6/27/2016,1162,1169,1153.050049,1159.949951,1040947
6/28/2016,1161.25,1173.099976,1150,1166.949951,1008745
6/29/2016,1165,1169.5,1159.699951,1168.300049,1355167
6/30/2016,1171,1180,1162.150024,1176.449951,4069723
7/1/2016,1180,1185,1171.800049,1174.5,1076219
7/4/2016,1178.199951,1179.5,1171.400024,1172.800049,1812463
7/5/2016,1172.800049,1174.300049,1162,1165.599976,534082
7/7/2016,1165.599976,1188.75,1160.900024,1185.650024,1208154
7/8/2016,1185.099976,1185.599976,1171.25,1174.849976,779717
7/11/2016,1186,1201.900024,1181.050049,1199.75,1275633
7/12/2016,1209.900024,1209.900024,1195.550049,1202.150024,1761508
7/13/2016,1199.800049,1201.949951,1193.300049,1197.75,1671768
7/14/2016,1201,1202.150024,1192.199951,1200.349976,864917
7/15/2016,1203.800049,1226,1195.099976,1223.699951,1443554
7/18/2016,1225,1238.5,1222.650024,1227.449951,1109621
7/19/2016,1229,1230.75,1213.849976,1218.349976,646501
7/20/2016,1223,1238.5,1221.75,1232.199951,1172583
7/21/2016,1230.699951,1239.900024,1222.5,1228.599976,2278226
7/22/2016,1233.349976,1234.650024,1221.5,1230.800049,1405068
7/25/2016,1233,1249.449951,1227,1246.949951,2468221
7/26/2016,1242.400024,1245.650024,1235.150024,1238.800049,1416498
7/27/2016,1241,1247.550049,1230,1236.949951,2683684
7/28/2016,1238,1251.25,1235.550049,1248.449951,2661632
7/29/2016,1248,1250,1235,1246.199951,848919
8/1/2016,1249,1258.949951,1227.650024,1242.300049,1390216
8/2/2016,1247,1256.449951,1240.400024,1243.300049,1332349
8/3/2016,1241.099976,1249.949951,1231,1240.449951,1183469
8/4/2016,1246.599976,1246.699951,1233.599976,1241,1165720
8/5/2016,1247.400024,1255.650024,1241.75,1249.25,1446228
8/8/2016,1252.900024,1255,1244.550049,1249.599976,1182194
8/9/2016,1252.900024,1252.900024,1237.699951,1247.199951,1052714
8/10/2016,1245,1250.949951,1219.75,1226.900024,904930
8/11/2016,1226.800049,1235,1222,1228.25,714018
8/12/2016,1231.050049,1235,1219.400024,1228.699951,1160374
8/16/2016,1228.699951,1238.449951,1213.800049,1227.300049,867142
8/17/2016,1233.400024,1237.5,1226,1234.900024,1377759
8/18/2016,1238,1254.900024,1234.550049,1252.5,1527914
8/19/2016,1250,1250,1241.449951,1247.099976,1027659
8/22/2016,1245.050049,1254.449951,1241,1250.300049,1375323
8/23/2016,1251,1254,1246.050049,1251.449951,1328631
8/24/2016,1252.050049,1264.199951,1247.050049,1261.800049,1392734
8/25/2016,1264,1266.800049,1254.300049,1258.550049,2182472
8/26/2016,1260,1261.900024,1253.900024,1257.099976,630284
8/29/2016,1255.5,1255.5,1236.199951,1238.099976,736046
8/30/2016,1245.099976,1270.5,1243.949951,1268.650024,2466902
8/31/2016,1269,1295,1265.5,1291.199951,2790341
9/1/2016,1288,1290,1275.400024,1283.699951,1306169
9/2/2016,1285.5,1289,1281.150024,1285.099976,988797
9/6/2016,1285.099976,1303.900024,1285.099976,1300.400024,1377221
9/7/2016,1301,1305,1283.099976,1286.75,1004111
9/8/2016,1290,1295.25,1283.599976,1289.400024,726345
9/9/2016,1290,1294.5,1278.300049,1290.400024,1003442
9/12/2016,1274.699951,1284.400024,1271.5,1279.900024,996432
9/14/2016,1279.900024,1279.900024,1265.400024,1269.449951,962377
9/15/2016,1272,1283.900024,1269.849976,1279.599976,875453
9/16/2016,1283.800049,1304.5,1283.800049,1297.849976,1631454
9/19/2016,1297,1302.5,1288,1290.150024,1473708
9/20/2016,1292.650024,1295,1284.050049,1288.449951,944562
9/21/2016,1292,1298,1287.900024,1293,1064100
9/22/2016,1305,1316.949951,1300.550049,1306.900024,1638950
9/23/2016,1306.050049,1318.449951,1301.5,1312.699951,1219202
9/26/2016,1306.099976,1308.900024,1293.699951,1296.150024,1394193
9/27/2016,1299,1306.150024,1294.849976,1298.050049,1014203
9/28/2016,1299.900024,1300,1289,1295.25,1247413
9/29/2016,1297.949951,1306,1267.949951,1277.5,4112503
9/30/2016,1277.099976,1281,1267.400024,1272.849976,1034607
10/3/2016,1281,1289.900024,1276.400024,1287.199951,975137
10/4/2016,1288.599976,1295,1282.300049,1289.550049,693878
10/5/2016,1298,1300.050049,1276.400024,1286.099976,911755
10/6/2016,1287.099976,1295.599976,1279.050049,1281.949951,723928
10/7/2016,1284,1287.75,1276.25,1280.599976,834366
10/10/2016,1285,1287.900024,1278.75,1284.349976,1179828
10/13/2016,1284.349976,1284.349976,1256.449951,1262.75,1129839
10/14/2016,1265.75,1268,1254,1261.800049,1016779
10/17/2016,1265.5,1266.400024,1232.75,1237.699951,1283840
10/18/2016,1243.199951,1260,1239,1257.849976,652742
10/19/2016,1261.099976,1263,1248,1258.349976,761226
10/20/2016,1260.25,1267.449951,1251,1255.5,800089
10/21/2016,1256,1272.949951,1250,1270.699951,989102
10/24/2016,1271.75,1276.849976,1261.050049,1263.550049,813916
10/25/2016,1268,1268,1244.050049,1250.300049,1375449
10/26/2016,1243.349976,1265,1235.050049,1239.300049,1341635
10/27/2016,1239,1257,1224.150024,1252.099976,2905965
10/28/2016,1254.5,1261.900024,1240.099976,1259.050049,1330134
11/1/2016,1259.050049,1263.849976,1247.050049,1259.800049,850604
11/2/2016,1251.099976,1255.699951,1241.5,1246.150024,1618608
11/3/2016,1245,1260,1231.75,1254.949951,1578953
11/4/2016,1252.800049,1252.800049,1241.75,1243.699951,1433730
11/7/2016,1252,1254.849976,1240,1249.449951,1417848
11/8/2016,1251.099976,1258,1240.099976,1254.300049,1337041
11/9/2016,1200,1257.400024,1195.349976,1251.25,3411367
11/10/2016,1263.75,1283,1254.099976,1278.550049,2675184
11/11/2016,1274,1282,1265.599976,1275.800049,1784830
11/15/2016,1275.800049,1289,1250.650024,1254.75,3128131
11/16/2016,1268,1268,1240.050049,1244.349976,2161936
11/17/2016,1238.300049,1248.900024,1225.150024,1230.199951,1203906
11/18/2016,1236,1236,1209.199951,1211.400024,1719975
11/21/2016,1219.5,1219.5,1188.349976,1198.699951,1388130
11/22/2016,1206.800049,1206.800049,1189.349976,1198.050049,2504446
11/23/2016,1203,1203,1181.099976,1184.75,883173
11/24/2016,1184,1186.300049,1160.900024,1165.5,3821499
11/25/2016,1169,1193.199951,1158,1189.300049,1492490
11/28/2016,1180.25,1198.900024,1178.099976,1184.449951,1032545
11/29/2016,1184.699951,1192.949951,1176.5,1178.75,983161
11/30/2016,1185,1202,1181.099976,1199.599976,1610710
12/1/2016,1202.300049,1207.900024,1193,1197.25,1119246
12/2/2016,1189,1201.949951,1176.699951,1189.099976,1015668
12/5/2016,1187.599976,1198.949951,1176.5,1196.349976,1137984
12/6/2016,1195,1202.849976,1190.199951,1194.449951,675741
12/7/2016,1201.849976,1205.900024,1167,1181.599976,1407048
12/8/2016,1187,1205.550049,1187,1199.5,1077424
12/9/2016,1199.099976,1202.300049,1188,1198.300049,1096988
12/12/2016,1192,1192.150024,1181.099976,1184.449951,856318
12/13/2016,1180.25,1190.349976,1178.550049,1186.25,631717
12/14/2016,1187,1188,1173.400024,1175.699951,1078536
12/15/2016,1164.199951,1194.5,1163.599976,1176.599976,1235372
12/16/2016,1176.599976,1185,1171.550049,1182.300049,813957
12/19/2016,1176.800049,1179.5,1170.5,1176.75,790109
12/20/2016,1176,1185,1171.699951,1181.900024,1047498
12/21/2016,1184,1185,1175,1180,664719
12/22/2016,1176.400024,1179.5,1168.400024,1173.099976,701429
12/23/2016,1171,1189.25,1169.300049,1186.25,1188129
12/26/2016,1178.550049,1186.099976,1170.099976,1175,1045966
12/27/2016,1179.300049,1186.900024,1173.900024,1185.199951,1224824
12/28/2016,1189.900024,1194.949951,1181,1186.75,1626960
12/29/2016,1185,1207.949951,1181.449951,1205.199951,2025204
12/30/2016,1200,1212,1199.949951,1206.199951,1016635
1/2/2017,1209.449951,1210.099976,1192.050049,1197.099976,927164
1/3/2017,1200.800049,1201.949951,1185.75,1189.900024,961875
1/4/2017,1189.849976,1192,1183.800049,1185.5,1741780
1/5/2017,1189,1194.5,1183.099976,1186.199951,1694096
1/6/2017,1190.099976,1198.400024,1188.199951,1193.650024,1381315
1/9/2017,1198.849976,1204.150024,1192.150024,1195.199951,1143449
1/10/2017,1196.199951,1216.800049,1195.300049,1214.349976,1386529
1/11/2017,1217.5,1238.099976,1215.5,1234,2335851
1/12/2017,1235,1243.699951,1225.5,1235,729079
1/13/2017,1239,1239.699951,1228.599976,1232.5,962603
1/16/2017,1233.5,1249.449951,1232.800049,1247.650024,941466
1/17/2017,1247,1252.400024,1236.25,1238.5,889903
1/18/2017,1240.900024,1256,1240.849976,1242.599976,1153222
1/19/2017,1244.900024,1244.900024,1235,1236.300049,878103
1/20/2017,1236,1245,1230,1236.349976,3485517
1/23/2017,1236,1250,1235.800049,1244.650024,1198462
1/24/2017,1250,1271.5,1249.25,1267.550049,2565466
1/25/2017,1272.599976,1295.599976,1270.099976,1290.599976,3909246
1/27/2017,1290.599976,1300,1288,1291.900024,1713059
1/30/2017,1292.949951,1292.949951,1280.550049,1284.949951,1329907
1/31/2017,1282.400024,1292.699951,1277,1286.650024,1525260
2/1/2017,1286.199951,1310,1280.5,1305.699951,2727666
2/2/2017,1305.699951,1305.699951,1292.599976,1298.699951,1492909
2/3/2017,1299,1316,1296.5,1311.050049,2001276
2/6/2017,1312.300049,1320,1311.449951,1314.099976,1077555
2/7/2017,1316,1318,1302.949951,1307.150024,852980
2/8/2017,1307.550049,1318.699951,1298.150024,1305.650024,1235240
2/9/2017,1309.400024,1319.900024,1292.550049,1297.650024,1116344
2/10/2017,1298.349976,1308.75,1298,1303.599976,824184
2/13/2017,1307.550049,1315,1299.199951,1310.199951,698948
2/14/2017,1314,1314,1304,1311.099976,611515
2/15/2017,1312,1324,1307.449951,1322.199951,1531735
2/16/2017,1323,1333,1320.25,1327.900024,1260925
2/17/2017,1445,1454,1360.449951,1377.050049,100564990
2/20/2017,1361.199951,1415.449951,1359.150024,1409.099976,2641679
2/21/2017,1406.050049,1421.800049,1397.400024,1415.550049,1565007
2/22/2017,1415,1418.800049,1394.849976,1399.150024,1324194
2/23/2017,1403.800049,1421.349976,1387.050049,1394.300049,8623745
2/27/2017,1394.300049,1398.349976,1378.599976,1393.599976,1170344
